hotelName,url,coordinates,score,description,longitude,latitude,City,PopAvg5d,TempAvg5d
Edouard 6 Montparnasse,https://www.booking.com/hotel/fr/edouardvi.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.3235011100769,48.8442675268211"," 8,4 ",L'Hotel Edouard 6 Montparnasse vous accueille dans le quartier parisien de Montparnasse. ,2.3235011100769,48.8442675268211,Paris,0.0,29.13
Hotel West-End,https://www.booking.com/hotel/fr/hotelwestend.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.30390824377537,48.867131575579"," 8,8 ","Cet hôtel de caractère de luxe se situe en plein cœur de Paris, près de l’Avenue des Champs-Elysées. Il présente une décoration élégante et un mobilier unique. ",2.30390824377537,48.867131575579,Paris,0.0,29.13
Le Pavillon des Lettres - Small Luxury Hotels of the World,https://www.booking.com/hotel/fr/le-pavillon-des-lettres.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.31814473867416,48.8713985394511"," 9,2 ","Situé dans le centre de Paris, à 500 mètres des Champs-Élysées, l'hôtel Le Pavillon des Lettres - Small Luxury Hotels of the World présente une décoration rendant hommage à la littérature française et...",2.31814473867416,48.8713985394511,Paris,0.0,29.13
Metropol,https://www.booking.com/hotel/fr/hotelmetrosarl.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.35154829919338,48.8801933178654"," 7,0 ","Situé au cœur de Paris, le Metropol n'est placé qu'à 300 mètres de la gare du Nord. Il vous propose des chambres avec salle de bains privative et balcon privé ainsi qu'un bar sur place. ",2.35154829919338,48.8801933178654,Paris,0.0,29.13
HotelHome Paris 16,https://www.booking.com/hotel/fr/residencejasmin.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.26743221282959,48.8505750111716"," 8,4 ","L'HotelHome Paris 16 est situé dans le XVIème arrondissement de Paris, à 1,5 km du Bois de Boulogne. Il propose des appartements climatisés dotés d'une connexion Wi-Fi gratuite. ",2.26743221282959,48.8505750111716,Paris,0.0,29.13
Ibis Styles Hotel Paris Gare de Lyon Bastille,https://www.booking.com/hotel/fr/jules-cesar-paris.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.3718398809433,48.8480199447308"," 8,3 ","Situé à Paris, à 400 mètres de l'opéra Bastille et à 1,1 km de la salle omnisports AccorHotels Arena, l'ibis Styles Hotel Paris Gare de Lyon Bastille propose des hébergements climatisés avec...",2.3718398809433,48.8480199447308,Paris,0.0,29.13
Hotel du Pré,https://www.booking.com/hotel/fr/hoteldupre.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.34706498682499,48.877522236104"," 8,4 ","Le charmant 3 étoiles Hôtel du Pré, où le gérant s'assure lui-même de votre confort et de la décoration, possède une authentique touche d'élégance à la française. ",2.34706498682499,48.877522236104,Paris,0.0,29.13
The People Hostel - Paris 12,https://www.booking.com/hotel/fr/the-people-hostel-paris-12.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.392508,48.839029"," 8,9 ","Doté d'un bar, d'un salon commun, d'un jardin et d'une connexion Wi-Fi gratuite, l'établissement The People Hostel - Paris 12 est situé à Paris, à 2,4 km de l'opéra Bastille et à 5 km de la cathédrale...",2.392508,48.839029,Paris,0.0,29.13
Hôtel des Arts Montmartre,https://www.booking.com/hotel/fr/hoteldesarts.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.33528137207031,48.8862242254587"," 9,2 ","L'Hôtel des Arts Montmartre est situé dans le centre de Paris, dans le quartier Montmartre, à 9 minutes à pied de la basilique du Sacré-Cœur. ",2.33528137207031,48.8862242254587,Paris,0.0,29.13
Novotel Paris Gare De Lyon,https://www.booking.com/hotel/fr/novotel-gare-de-lyon.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.37528383731842,48.8453760495028"," 8,2 ","Doté d’une salle de sport, le Novotel Paris Gare De Lyon vous accueille au cœur de Paris, en face de la station de métro et gare ferroviaire Paris Gare de Lyon. ",2.37528383731842,48.8453760495028,Paris,0.0,29.13
Hotel de Paris Saint Georges,https://www.booking.com/hotel/fr/kyriad-montmartre.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.33551830047872,48.8807927028785"," 7,1 ","L'Hotel de Paris Saint Georges est situé au cœur de Montmartre, à seulement 200 mètres de la station de métro Pigalle et à 5 minutes à pied du Moulin Rouge. ",2.33551830047872,48.8807927028785,Paris,0.0,29.13
Hôtel Mazagran,https://www.booking.com/hotel/fr/ha-tel-mazagran.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.35101118683815,48.8703007374306"," 7,8 ","Situé à 15 minutes à pied du centre commercial de Châtelet-les-Halles et du Canal Saint-Martin, l'Hôtel Mazagran propose des chambres avec télévision à écran plat, téléphone et salle de bains...",2.35101118683815,48.8703007374306,Paris,0.0,29.13
Hotel Migny Opéra Montmartre,https://www.booking.com/hotel/fr/hoteligny.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.33909346163273,48.8806012218748"," 7,9 ","Le Migny Opéra Montmartre est situé au cœur de Paris dans un immeuble typiquement parisien construit dans les années 1930, à seulement 800 mètres de la basilique du Sacré-Cœur et du quartier de...",2.33909346163273,48.8806012218748,Paris,0.0,29.13
Best Western Hôtel Littéraire Arthur Rimbaud,https://www.booking.com/hotel/fr/comforthotelsaintmartin.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.35571600491312,48.8708755415582"," 8,1 ","Situé dans le 10ème arrondissement de Paris, le Best Western Hôtel Littéraire Arthur Rimbaud propose des chambres élégantes avec une machine à café Nespresso et une connexion Wi-Fi gratuite. ",2.35571600491312,48.8708755415582,Paris,0.0,29.13
Saint Georges Lafayette,https://www.booking.com/hotel/fr/hotelsaintgeorgeslafayette.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.33930803835392,48.8805602993359"," 8,0 ","Le Saint Georges Lafayette se trouve dans le neuvième arrondissement de Paris, à 650 mètres du Moulin Rouge et à 10 minutes à pied de Montmartre. Il possède une réception ouverte 24h/24. ",2.33930803835392,48.8805602993359,Paris,0.0,29.13
ibis Paris Avenue d'Italie 13ème,https://www.booking.com/hotel/fr/ibis-avenue-d-italie.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.35668070614338,48.8292617530331"," 7,9 ","Situé à seulement 50 mètres de l'animation de la place d'Italie, dans le sud de Paris, l'ibis Paris Avenue d'Italie 13ème propose un hébergement moderne. ",2.35668070614338,48.8292617530331,Paris,0.0,29.13
Hipotel Paris Voltaire Bastille,https://www.booking.com/hotel/fr/residence-voltaire.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.38058924674988,48.8573246484136"," 7,1 ","L'Hipotel Paris Voltaire Bastille se trouve dans le centre de Paris, à 700 mètres du cimetière du Père-Lachaise. Il propose des chambres décorées simplement avec une salle de bains privative. ",2.38058924674988,48.8573246484136,Paris,0.0,29.13
Hôtel Le Milie Rose,https://www.booking.com/hotel/fr/le-milie-rose.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiRlOGNjZWVhMy02NmM2LTQzYTMtYTNjZi02MDcyNjNiY2JjNWPYAgXgAgE&sid=a19fa25572159e3076c6531a575fe132&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=25&hpos=25&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=8c13646b29fa00da&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.352085,48.87368"," 9,3 ","Doté d'un bar, d'une terrasse et offrant une vue sur la ville, l'Hôtel Le Milie Rose est situé à Paris, à 1,3 km de la salle de concert La Cigale. ",2.352085,48.87368,Paris,0.0,29.13
Maison hypercentre Rouen tout confort,https://www.booking.com/hotel/fr/maison-hypercentre-rouen-tout-confort.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiQ1MDE5Zjg3ZS02MGMyLTQxZWQtYjNjNS03ZTdmMDEzODE2M2bYAgXgAgE&sid=84e2092f87defa09e460b9646e7b61fa&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=2e40646b07630141&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"1.0913262,49.4446518"," 8,8 ","Située dans le centre de Rouen, à seulement 700 mètres de la cathédrale Notre-Dame, la Maison hypercentre Rouen tout confort offre une vue sur la ville et propose une connexion Wi-Fi gratuite. ",1.0913262,49.4446518,Rouen,0.0,28.91
"Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel",https://www.booking.com/hotel/fr/holiday-inn-express-rouen-centre-rive-gauche.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiQ1MDE5Zjg3ZS02MGMyLTQxZWQtYjNjNS03ZTdmMDEzODE2M2bYAgXgAgE&sid=84e2092f87defa09e460b9646e7b61fa&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=2e40646b07630141&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"1.072398,49.429988"," 8,5 ","Situé à Rouen, à 3,1 km de la cathédrale Notre-Dame, l'Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel propose un restaurant, un parking privé, un bar et un salon commun. ",1.072398,49.429988,Rouen,0.0,28.91
Best Western Plus Hotel Litteraire Gustave Flaubert,https://www.booking.com/hotel/fr/hotelduvieuxmarche.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiQ1MDE5Zjg3ZS02MGMyLTQxZWQtYjNjNS03ZTdmMDEzODE2M2bYAgXgAgE&sid=84e2092f87defa09e460b9646e7b61fa&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=2e40646b07630141&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"1.08660310506821,49.4430642307644"," 8,6 ","Situé dans le centre historique de Rouen, à 3 km du Kindarena, le Best Western Plus Hotel Litteraire Gustave Flaubert propose des hébergements à la décoration inspirée par l’œuvre littéraire de...",1.08660310506821,49.4430642307644,Rouen,0.0,28.91
Astrid,https://www.booking.com/hotel/fr/hotelastrid_rouen.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiQ1MDE5Zjg3ZS02MGMyLTQxZWQtYjNjNS03ZTdmMDEzODE2M2bYAgXgAgE&sid=84e2092f87defa09e460b9646e7b61fa&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=2e40646b07630141&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"1.09381422400475,49.4483063583166"," 6,9 ","Cet hôtel moderne est situé en face de la gare de Rouen, dans une longue rue regorgeant de boutiques et menant au centre-ville. ",1.09381422400475,49.4483063583166,Rouen,0.0,28.91
"Radisson Blu Hotel, Rouen Centre",https://www.booking.com/hotel/fr/radisson-blu-rouen-centre.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiQ1MDE5Zjg3ZS02MGMyLTQxZWQtYjNjNS03ZTdmMDEzODE2M2bYAgXgAgE&sid=84e2092f87defa09e460b9646e7b61fa&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=2e40646b07630141&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"1.09412,49.446441"," 8,9 ","Situé à Rouen, le Radisson Blu Hotel, Rouen Centre dispose d'un restaurant servant des plats locaux de haute qualité, d'une salle de sport, d'un bar et d'un salon commun. ",1.09412,49.446441,Rouen,0.0,28.91
Mercure Rouen Centre Cathédrale,https://www.booking.com/hotel/fr/mercure-rouen-centre.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiQ1MDE5Zjg3ZS02MGMyLTQxZWQtYjNjNS03ZTdmMDEzODE2M2bYAgXgAgE&sid=84e2092f87defa09e460b9646e7b61fa&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=2e40646b07630141&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"1.0951754450798,49.4411728465654"," 8,3 ","Le Mercure Rouen Centre Cathédrale propose des chambres climatisées dotées d'une télévision par satellite, d'une connexion Wi-Fi gratuite et d'une salle de bains privative dans le centre de Rouen, à...",1.0951754450798,49.4411728465654,Rouen,0.0,28.91
Brit Hotel Confort Rouen Centre,https://www.booking.com/hotel/fr/le-relais-des-2-rivieres.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiQ1MDE5Zjg3ZS02MGMyLTQxZWQtYjNjNS03ZTdmMDEzODE2M2bYAgXgAgE&sid=84e2092f87defa09e460b9646e7b61fa&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=2e40646b07630141&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"1.10920339822769,49.4386953629876"," 7,5 ","Le Brit Hotel Confort Rouen Centre se situe dans le centre de Rouen, à proximité de la faculté de médecine et à 4 km de la salle omnisports Le Kindarena. ",1.10920339822769,49.4386953629876,Rouen,0.0,28.91
Les Initiés,https://www.booking.com/hotel/fr/les-inities-rouen.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiQ1MDE5Zjg3ZS02MGMyLTQxZWQtYjNjNS03ZTdmMDEzODE2M2bYAgXgAgE&sid=84e2092f87defa09e460b9646e7b61fa&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=2e40646b07630141&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"1.09243892133236,49.4419764103608"," 8,4 ","Installé au cœur du centre historique de Rouen, l'établissement Les Initiés est situé à seulement 10 minutes à pied de la gare de Rouen-Rive-Droite et à 3 km du stade Kindarena. ",1.09243892133236,49.4419764103608,Rouen,0.0,28.91
Hôtel De La Cathédrale,https://www.booking.com/hotel/fr/de-la-cathedrale.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiQ1MDE5Zjg3ZS02MGMyLTQxZWQtYjNjNS03ZTdmMDEzODE2M2bYAgXgAgE&sid=84e2092f87defa09e460b9646e7b61fa&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=2e40646b07630141&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"1.09693363308907,49.4401168137844"," 7,9 ","Arborant une façade à colombages datant du XVIIe siècle, l'Hôtel De La Cathédrale est situé à seulement 50 mètres de la cathédrale de Rouen, en plein cœur du centre historique de la ville. ",1.09693363308907,49.4401168137844,Rouen,0.0,28.91
B&B Hôtel Rouen Centre St Sever,https://www.booking.com/hotel/fr/comforthotelrouencentre.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiQ1MDE5Zjg3ZS02MGMyLTQxZWQtYjNjNS03ZTdmMDEzODE2M2bYAgXgAgE&sid=84e2092f87defa09e460b9646e7b61fa&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=2e40646b07630141&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"1.08483284711838,49.4303262811811"," 6,8 ","Le B&B Hôtel Rouen Centre St Sever vous accueille au cœur de Rouen, à proximité du centre commercial Saint-Sever et à 4 km du stade Kindarena. ",1.08483284711838,49.4303262811811,Rouen,0.0,28.91
Le Vieux Carré,https://www.booking.com/hotel/fr/le-vieux-carre.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiQ1MDE5Zjg3ZS02MGMyLTQxZWQtYjNjNS03ZTdmMDEzODE2M2bYAgXgAgE&sid=84e2092f87defa09e460b9646e7b61fa&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=2e40646b07630141&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"1.09457395970821,49.4433271352408"," 8,2 ","L'hôtel Le Vieux Carré est situé dans le centre de Rouen, dans une zone piétonne, à seulement 850 mètres de la gare de Rouen-Rive-Droite. ",1.09457395970821,49.4433271352408,Rouen,0.0,28.91
Comfort Hotel Rouen Alba,https://www.booking.com/hotel/fr/albarouen.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgC19KnigbAAgHSAiQ1MDE5Zjg3ZS02MGMyLTQxZWQtYjNjNS03ZTdmMDEzODE2M2bYAgXgAgE&sid=84e2092f87defa09e460b9646e7b61fa&dest_id=-1462807&dest_type=city&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=2e40646b07630141&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"1.09431311488152,49.438447694953"," 7,2 ","Situé à 5 minutes à pied de la vieille ville historique de Rouen et à 3 km du palais des sports Kindarena, le Comfort Hotel Rouen Alba propose des chambres avec une connexion Wi-Fi gratuite et un...",1.09431311488152,49.438447694953,Rouen,0.0,28.91
